provinsi,jenis,daerah,tahun,periode,gk,gk_scaled,provinsi_encoded,jenis_encoded,daerah_encoded,periode_encoded,pulau,gk_category,gk_category_encoded,pulau_encoded,cluster,pca1,pca2,Cluster
MALUKU,TOTAL,PERKOTAAN,2016,SEPTEMBER,424788.0,0.45642995964973143,19,2,2,1,Maluku & Papua,Menengah,0,3,2,119877.27940190706,2.734764491445148,2
MALUKU,TOTAL,PERDESAAN,2015,MARET,399176.0,0.4253580692044712,19,2,0,0,Maluku & Papua,Rendah,1,3,2,94265.27939511288,2.6784702307054893,2
MALUKU,TOTAL,PERDESAAN,2015,SEPTEMBER,405502.0,0.43303262718341534,19,2,0,1,Maluku & Papua,Menengah,0,3,2,100591.27939795068,2.6924073199025145,2
MALUKU,TOTAL,PERDESAAN,2016,MARET,415177.0,0.4447701150819743,19,2,0,0,Maluku & Papua,Menengah,0,3,2,110266.27940130589,2.7144369899484744,2
MALUKU,TOTAL,PERDESAAN,2016,SEPTEMBER,423698.0,0.4551075966720127,19,2,0,1,Maluku & Papua,Menengah,0,3,2,118787.27940128808,2.7321698244890484,2
MALUKU,TOTAL,PERDESAANPERKOTAAN,2015,MARET,399632.0,0.42591127793643435,19,2,1,0,Maluku & Papua,Rendah,1,3,2,94721.27939542365,2.679582924621858,2
MALUKU,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,405279.0,0.4327620887026527,19,2,1,1,Maluku & Papua,Menengah,0,3,2,100368.27939827129,2.692111359185393,2
MALUKU,TOTAL,PERDESAANPERKOTAAN,2016,MARET,414302.0,0.44370858516866796,19,2,1,0,Maluku & Papua,Menengah,0,3,2,109391.27940163593,2.712788388846917,2
MALUKU,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,424656.0,0.45626982027995266,19,2,1,1,Maluku & Papua,Menengah,0,3,2,119745.27940159157,2.7343239685173657,2
MALUKU,TOTAL,PERKOTAAN,2017,MARET,437644.0,0.47202656372455054,19,2,2,0,Maluku & Papua,Menengah,0,3,2,132733.27940521622,2.763393469869797,2
MALUKU,TOTAL,PERKOTAAN,2017,SEPTEMBER,461552.0,0.5010312004872118,19,2,2,1,Maluku & Papua,Menengah,0,3,2,156641.27940497576,2.8130482025628005,2
MALUKU,TOTAL,PERKOTAAN,2018,MARET,467727.0,0.5085225687325454,19,2,2,0,Maluku & Papua,Menengah,0,3,2,162816.27940838155,2.827816766250571,2
MALUKU,TOTAL,PERKOTAAN,2018,SEPTEMBER,484316.0,0.5286479627117904,19,2,2,1,Maluku & Papua,Menengah,0,3,2,179405.27940824704,2.862287488247688,2
MALUKU,TOTAL,PERDESAAN,2017,MARET,435787.0,0.4697736939542535,19,2,0,0,Maluku & Papua,Menengah,0,3,2,130876.2794046083,2.7592075833203467,2
MALUKU,TOTAL,PERDESAAN,2017,SEPTEMBER,443565.0,0.4792097850007643,19,2,0,1,Maluku & Papua,Menengah,0,3,2,138654.27940460126,2.775398988711167,2
MALUKU,TOTAL,PERDESAAN,2018,MARET,448337.0,0.48499906585367625,19,2,0,0,Maluku & Papua,Menengah,0,3,2,143426.27940802736,2.7872568860502156,2
MALUKU,TOTAL,PERDESAAN,2018,SEPTEMBER,466508.0,0.5070437059161791,19,2,0,1,Maluku & Papua,Menengah,0,3,2,161597.2794078699,2.825009628121233,2
MALUKU,TOTAL,PERDESAANPERKOTAAN,2017,MARET,436864.0,0.47108028563040316,19,2,1,0,Maluku & Papua,Menengah,0,3,2,131953.2794049101,2.7616086049648416,2
MALUKU,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,451214.0,0.48848937620862765,19,2,1,1,Maluku & Papua,Menengah,0,3,2,146303.27940480795,2.7914342934945324,2
MALUKU,TOTAL,PERDESAANPERKOTAAN,2018,MARET,456456.0,0.49484885027211556,19,2,1,0,Maluku & Papua,Menengah,0,3,2,151545.27940822724,2.8042672536873923,2
MALUKU,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,474172.0,0.5163414947796992,19,2,1,1,Maluku & Papua,Menengah,0,3,2,169261.27940807643,2.841076051931843,2
MALUKU,TOTAL,PERKOTAAN,2019,MARET,520390.0,0.5724121113890634,19,2,2,0,Maluku & Papua,Menengah,0,3,3,215479.27941122022,2.939084571650767,3
MALUKU,TOTAL,PERKOTAAN,2019,SEPTEMBER,545855.0,0.6033056648088881,19,2,2,1,Maluku & Papua,Menengah,0,3,3,240944.27941095724,2.991969459372257,3
MALUKU,TOTAL,PERKOTAAN,2020,MARET,558222.0,0.6183090253092994,19,2,2,0,Maluku & Papua,Menengah,0,3,3,253311.27941427345,3.01958395750858,3
MALUKU,TOTAL,PERKOTAAN,2020,SEPTEMBER,584061.0,0.6496563069434974,19,2,2,1,Maluku & Papua,Menengah,0,3,3,279150.2794140051,3.073244746309488,3
MALUKU,TOTAL,PERDESAAN,2019,MARET,499701.0,0.5473126915303257,19,2,0,0,Maluku & Papua,Menengah,0,3,2,194790.27941088483,2.895829783690612,2
MALUKU,TOTAL,PERDESAAN,2019,SEPTEMBER,542606.0,0.5993640525936511,19,2,0,1,Maluku & Papua,Menengah,0,3,3,237695.27941036946,2.984895727094063,3
MALUKU,TOTAL,PERDESAAN,2020,MARET,552090.0,0.6108698236768484,19,2,0,0,Maluku & Papua,Menengah,0,3,3,247179.27941372746,3.006529148193053,3
MALUKU,TOTAL,PERDESAAN,2020,SEPTEMBER,566497.0,0.6283480653465683,19,2,0,1,Maluku & Papua,Menengah,0,3,3,261586.27941362443,3.0364730890262877,3
MALUKU,TOTAL,PERDESAANPERKOTAAN,2019,MARET,508778.0,0.558324699556705,19,2,1,0,Maluku & Papua,Menengah,0,3,2,203867.27941107086,2.9148276198681167,2
MALUKU,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,545378.0,0.6027269793590058,19,2,1,1,Maluku & Papua,Menengah,0,3,3,240467.27941064676,2.99081319881774,3
MALUKU,TOTAL,PERDESAANPERKOTAAN,2020,MARET,555197.0,0.6146391647518689,19,2,1,0,Maluku & Papua,Menengah,0,3,3,250286.27941399987,3.013141611525299,3
MALUKU,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,573685.0,0.6370683819372496,19,2,1,1,Maluku & Papua,Menengah,0,3,3,268774.2794138378,3.051552002372187,3
MALUKU,TOTAL,PERKOTAAN,2021,MARET,596564.0,0.6648246595218626,19,2,2,0,Maluku & Papua,Menengah,0,3,3,291653.27941731934,3.1011413902928666,3
MALUKU,TOTAL,PERKOTAAN,2021,SEPTEMBER,613316.0,0.6851478013592435,19,2,2,1,Maluku & Papua,Tinggi,3,3,3,308405.2794087108,3.1336762554542545,3
MALUKU,TOTAL,PERKOTAAN,2022,MARET,639349.0,0.7167304393399346,19,2,2,0,Maluku & Papua,Tinggi,3,3,3,334438.2794118293,3.1896422620165907,3
MALUKU,TOTAL,PERKOTAAN,2022,SEPTEMBER,682707.0,0.7693313696040918,19,2,2,1,Maluku & Papua,Tinggi,3,3,3,377796.2794113074,3.2796480000429717,3
MALUKU,TOTAL,PERDESAAN,2021,MARET,580646.0,0.6455133073389931,19,2,0,0,Maluku & Papua,Menengah,0,3,3,275735.2794169149,3.067784527599837,3
MALUKU,TOTAL,PERDESAAN,2021,SEPTEMBER,600344.0,0.6694104687473461,19,2,0,1,Maluku & Papua,Tinggi,3,3,3,295433.27940826374,3.1064311697130016,3
MALUKU,TOTAL,PERDESAAN,2022,MARET,625202.0,0.6995676237015972,19,2,0,0,Maluku & Papua,Tinggi,3,3,3,320291.2794113993,3.159959519140802,3
MALUKU,TOTAL,PERDESAAN,2022,SEPTEMBER,664124.0,0.746786900599552,19,2,0,1,Maluku & Papua,Tinggi,3,3,3,359213.2794109415,3.24076232350863,3
MALUKU,TOTAL,PERDESAANPERKOTAAN,2021,MARET,587730.0,0.6541074535171215,19,2,1,0,Maluku & Papua,Menengah,0,3,3,282819.2794171298,3.082647682356807,3
MALUKU,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,605909.0,0.6761617989959746,19,2,1,1,Maluku & Papua,Tinggi,3,3,3,300998.27940850053,3.118143004310518,3
MALUKU,TOTAL,PERDESAANPERKOTAAN,2022,MARET,631326.0,0.706997119917698,19,2,1,0,Maluku & Papua,Tinggi,3,3,3,326415.279411628,3.172831056153811,3
MALUKU,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,672456.0,0.7568950917283163,19,2,1,1,Maluku & Papua,Tinggi,3,3,3,367545.2794111384,3.2582145813327514,3
MALUKU UTARA,MAKANAN,PERKOTAAN,2015,MARET,279379.0,0.28002309889091354,20,0,2,0,Maluku & Papua,Rendah,1,3,0,-25531.720607691153,3.4258903288193707,0
MALUKU UTARA,MAKANAN,PERKOTAAN,2015,SEPTEMBER,292989.0,0.2965344384567417,20,0,2,1,Maluku & Papua,Rendah,1,3,0,-11921.720607782598,3.4541808120047577,0
MALUKU UTARA,MAKANAN,PERKOTAAN,2016,MARET,301209.0,0.3065067537566027,20,0,2,0,Maluku & Papua,Rendah,1,3,0,-3701.7206044063205,3.4731919364075274,0
MALUKU UTARA,MAKANAN,PERKOTAAN,2016,SEPTEMBER,311558.0,0.3190619229826685,20,0,2,1,Maluku & Papua,Rendah,1,3,0,6647.2793955493835,3.4947171430688933,0
MALUKU UTARA,MAKANAN,PERDESAAN,2015,MARET,273858.0,0.2733251484322113,20,0,0,0,Maluku & Papua,Rendah,1,3,0,-31052.72060824599,3.4141031012138043,0
MALUKU UTARA,MAKANAN,PERDESAAN,2015,SEPTEMBER,289208.0,0.2919474160542144,20,0,0,1,Maluku & Papua,Rendah,1,3,0,-15702.720608362637,3.4460033915601187,0
MALUKU UTARA,MAKANAN,PERDESAAN,2016,MARET,298037.0,0.3026585561737366,20,0,0,0,Maluku & Papua,Rendah,1,3,0,-6873.720604995207,3.466277948469216,0
MALUKU UTARA,MAKANAN,PERDESAAN,2016,SEPTEMBER,301999.0,0.30746516362118786,20,0,0,1,Maluku & Papua,Rendah,1,3,0,-2911.7206049470697,3.474552673327789,0
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,275361.0,0.2751485535290107,20,0,1,0,Maluku & Papua,Rendah,1,3,0,-29549.720607950352,3.417387903232182,0
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,290237.0,0.2931957752322627,20,0,1,1,Maluku & Papua,Rendah,1,3,0,-14673.720608060132,3.4483048323174152,0
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,295078.0,0.2990687653011954,20,0,1,0,Maluku & Papua,Rendah,1,3,0,-9832.720604635018,3.4603058771818063,0
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,304466.0,0.3104580713881899,20,0,1,1,Maluku & Papua,Rendah,1,3,0,-444.7206046654028,3.4798373914973943,0
MALUKU UTARA,MAKANAN,PERKOTAAN,2017,MARET,315481.0,0.3238212165254124,20,0,2,0,Maluku & Papua,Rendah,1,3,0,10570.279398987768,3.504813703465622,0
MALUKU UTARA,MAKANAN,PERKOTAAN,2017,SEPTEMBER,318011.0,0.32689055444617254,20,0,2,1,Maluku & Papua,Rendah,1,3,0,13100.279399056686,3.5101175985227897,0
MALUKU UTARA,MAKANAN,PERKOTAAN,2018,MARET,330654.0,0.3422287518106667,20,0,2,0,Maluku & Papua,Rendah,1,3,0,25743.279402368877,3.538304686760501,0
MALUKU UTARA,MAKANAN,PERKOTAAN,2018,SEPTEMBER,331690.0,0.34348560322802146,20,0,2,1,Maluku & Papua,Rendah,1,3,0,26779.27940245939,3.5405091267036255,0
MALUKU UTARA,MAKANAN,PERDESAAN,2017,MARET,303436.0,0.3092084990330979,20,0,0,0,Maluku & Papua,Rendah,1,3,0,-1474.7206014727126,3.479491773608384,0
MALUKU UTARA,MAKANAN,PERDESAAN,2017,SEPTEMBER,307493.0,0.3141303582997081,20,0,0,1,Maluku & Papua,Rendah,1,3,0,2582.2793985740864,3.4879635856395375,0
MALUKU UTARA,MAKANAN,PERDESAAN,2018,MARET,320771.0,0.33023892308700176,20,0,0,0,Maluku & Papua,Rendah,1,3,0,15860.279401877138,3.5174680460308068,0
MALUKU UTARA,MAKANAN,PERDESAAN,2018,SEPTEMBER,329212.0,0.34047935051353784,20,0,0,1,Maluku & Papua,Rendah,1,3,0,24301.27940186049,3.5350349124260525,0
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,306642.0,0.3130979446354524,20,0,1,0,Maluku & Papua,Rendah,1,3,0,1731.2793987983023,3.4863096225204764,0
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,310354.0,0.31760125782195897,20,0,1,1,Maluku & Papua,Rendah,1,3,0,5443.279398850049,3.4940656969248955,0
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,323639.0,0.33371831484855907,20,0,1,0,Maluku & Papua,Rendah,1,3,0,18728.279402153043,3.5235846795288808,0
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,329899.0,0.3413128031426138,20,0,1,1,Maluku & Papua,Rendah,1,3,0,24988.279402167944,3.5366268393620643,0
MALUKU UTARA,MAKANAN,PERKOTAAN,2019,MARET,352536.0,0.36877549188263237,20,0,2,0,Maluku & Papua,Rendah,1,3,0,47625.27940565295,3.5857141736431224,0
MALUKU UTARA,MAKANAN,PERKOTAAN,2019,SEPTEMBER,358394.0,0.375882283005088,20,0,2,1,Maluku & Papua,Rendah,1,3,0,53483.27940567362,3.597922343546017,0
MALUKU UTARA,MAKANAN,PERKOTAAN,2020,MARET,360482.0,0.37841539667249796,20,0,2,0,Maluku & Papua,Rendah,1,3,0,55571.2794091386,3.604212009609242,0
MALUKU UTARA,MAKANAN,PERKOTAAN,2020,SEPTEMBER,364415.0,0.3831868219856796,20,0,2,1,Maluku & Papua,Rendah,1,3,2,59504.27940918715,3.6124265710151313,2
MALUKU UTARA,MAKANAN,PERDESAAN,2019,MARET,343631.0,0.357972150307783,20,0,0,0,Maluku & Papua,Rendah,1,3,0,38720.27940514701,3.5669064934900874,0
MALUKU UTARA,MAKANAN,PERDESAAN,2019,SEPTEMBER,344340.0,0.3588322928318221,20,0,0,1,Maluku & Papua,Rendah,1,3,0,39429.27940524224,3.568432538639179,0
MALUKU UTARA,MAKANAN,PERDESAAN,2020,MARET,357381.0,0.3746533346597402,20,0,0,0,Maluku & Papua,Rendah,1,3,0,52470.279408548726,3.597445318399906,0
MALUKU UTARA,MAKANAN,PERDESAAN,2020,SEPTEMBER,361627.0,0.3798044843876246,20,0,0,1,Maluku & Papua,Rendah,1,3,0,56716.27940859273,3.6063092301744035,0
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,346075.0,0.3609371550027781,20,0,1,0,Maluku & Papua,Rendah,1,3,0,41164.27940542903,3.5721434958179117,0
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,348361.0,0.36371047772485626,20,0,1,1,Maluku & Papua,Rendah,1,3,0,43450.27940550144,3.576941188031821,0
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,358264.0,0.3757245699893968,20,0,1,0,Maluku & Papua,Rendah,1,3,0,53353.27940885333,3.5994438672919777,0
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,362406.0,0.3807495493047282,20,0,1,1,Maluku & Papua,Rendah,1,3,0,57495.279408898845,3.608092020477546,0
MALUKU UTARA,MAKANAN,PERKOTAAN,2021,MARET,383780.0,0.4066799954384543,20,0,2,0,Maluku & Papua,Rendah,1,3,2,78869.27941240213,3.654559132664204,2
MALUKU UTARA,MAKANAN,PERKOTAAN,2021,SEPTEMBER,398678.0,0.42475390703666943,20,0,2,1,Maluku & Papua,Rendah,1,3,2,93767.27941229206,3.685521702989405,2
MALUKU UTARA,MAKANAN,PERKOTAAN,2022,MARET,405708.0,0.43328254165443375,20,0,2,0,Maluku & Papua,Menengah,0,3,2,100797.2794185094,3.702822056874332,2
MALUKU UTARA,MAKANAN,PERKOTAAN,2022,SEPTEMBER,429919.0,0.46265477106136,20,0,2,1,Maluku & Papua,Menengah,0,3,2,125008.27941826457,3.7531053939177745,2
MALUKU UTARA,MAKANAN,PERDESAAN,2021,MARET,376259.0,0.3975556908921946,20,0,0,0,Maluku & Papua,Rendah,1,3,2,71348.27941187622,3.6386227014253834,2
MALUKU UTARA,MAKANAN,PERDESAAN,2021,SEPTEMBER,390416.0,0.4147306383009698,20,0,0,1,Maluku & Papua,Rendah,1,3,2,85505.27941177686,3.6680479918044604,2
MALUKU UTARA,MAKANAN,PERDESAAN,2022,MARET,396637.0,0.4222778126903171,20,0,0,0,Maluku & Papua,Rendah,1,3,2,91726.27941518201,3.682911987175796,2
MALUKU UTARA,MAKANAN,PERDESAAN,2022,SEPTEMBER,420428.0,0.4511405077388563,20,0,0,1,Maluku & Papua,Menengah,0,3,2,115517.27941776713,3.7330819971002,2
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,378475.0,0.40024409122120824,20,0,1,0,Maluku & Papua,Rendah,1,3,2,73564.2794121615,3.6433866945390143,2
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,392506.0,0.41726617832246726,20,0,1,1,Maluku & Papua,Rendah,1,3,2,87595.279412064,3.6725505850892013,2
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,399127.0,0.42529862352932607,20,0,1,0,Maluku & Papua,Rendah,1,3,2,94216.27941546333,3.6882444211871857,2
MALUKU UTARA,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,423139.0,0.45442943070454045,20,0,1,1,Maluku & Papua,Menengah,0,3,2,118228.2794180453,3.7388729181130635,2
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2015,MARET,81553.0,0.0400251370283471,20,1,2,0,Maluku & Papua,Sangat Rendah,2,3,1,-223357.72060614865,3.01550494758931,1
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,85550.0,0.04487420567233059,20,1,2,1,Maluku & Papua,Sangat Rendah,2,3,1,-219360.72060610104,3.0238522835114665,1
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2016,MARET,89579.0,0.049762095981715,20,1,2,0,Maluku & Papua,Sangat Rendah,2,3,1,-215331.72060266417,3.0341687517007543,1
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,93810.0,0.054895048053942706,20,1,2,1,Maluku & Papua,Sangat Rendah,2,3,1,-211100.7206026199,3.0430015444480034,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2015,MARET,63930.0,0.018645317985834943,20,1,0,0,Maluku & Papua,Sangat Rendah,2,3,1,-240980.72060652843,2.9786108887989293,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,67117.0,0.02251171322435768,20,1,0,1,Maluku & Papua,Sangat Rendah,2,3,1,-237793.72060646908,2.985277797249619,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2016,MARET,73252.0,0.029954554387940056,20,1,0,0,Maluku & Papua,Sangat Rendah,2,3,1,-231658.72060306268,2.9999633768647236,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,77455.0,0.035053537502941955,20,1,0,1,Maluku & Papua,Sangat Rendah,2,3,1,-227455.720603018,3.0087380807611055,1
MALUKU UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,68726.0,0.02446371508779762,20,1,1,0,Maluku & Papua,Sangat Rendah,2,3,1,-236184.72060628046,2.988727354599458,1
MALUKU UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,72134.0,0.02859822245299546,20,1,1,1,Maluku & Papua,Sangat Rendah,2,3,1,-232776.7206062243,2.995852750051622,1
MALUKU UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,81476.0,0.03993172239597614,20,1,1,0,Maluku & Papua,Sangat Rendah,2,3,1,-223434.72060286428,3.017191577692646,1
MALUKU UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,82024.0,0.040596543415966864,20,1,1,1,Maluku & Papua,Sangat Rendah,2,3,1,-222886.72060276676,3.0183836119492575,1
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2017,MARET,94931.0,0.056255019520018636,20,1,2,0,Maluku & Papua,Sangat Rendah,2,3,1,-209979.72059914097,3.047285070554544,1
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,95786.0,0.057292285892449425,20,1,2,1,Maluku & Papua,Sangat Rendah,2,3,1,-209124.72059904784,3.0491140075688605,1
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2018,MARET,98243.0,0.060273061889013706,20,1,2,0,Maluku & Papua,Sangat Rendah,2,3,1,-206667.72059558824,3.056169201702417,1
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,118003.0,0.08424544027408096,20,1,2,1,Maluku & Papua,Sangat Rendah,2,3,1,-186907.72059576865,3.0972184860600542,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2017,MARET,80348.0,0.03856325869059376,20,1,0,0,Maluku & Papua,Sangat Rendah,2,3,1,-224562.72059956472,3.016697801286707,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,83421.0,0.042291351746125715,20,1,0,1,Maluku & Papua,Sangat Rendah,2,3,1,-221489.72059950372,3.023128205130302,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2018,MARET,84786.0,0.043947338410883656,20,1,0,0,Maluku & Papua,Sangat Rendah,2,3,1,-220124.7205960283,3.027917934080101,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,86329.0,0.0458192705894342,20,1,0,1,Maluku & Papua,Sangat Rendah,2,3,1,-218581.72059594514,3.0311741971442565,1
MALUKU UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,84356.0,0.04342567228205881,20,1,1,0,Maluku & Papua,Sangat Rendah,2,3,1,-220554.72059930532,3.0251794808557335,1
MALUKU UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,86985.0,0.04661511473015303,20,1,1,1,Maluku & Papua,Sangat Rendah,2,3,1,-217925.7205992379,3.0306887614927476,1
MALUKU UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,88628.0,0.04860836461308144,20,1,1,0,Maluku & Papua,Sangat Rendah,2,3,1,-216282.7205957665,3.036055229747568,1
MALUKU UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,95381.0,0.056800949189719056,20,1,1,1,Maluku & Papua,Sangat Rendah,2,3,1,-209529.72059575873,3.0501201682763472,1
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2019,MARET,121938.0,0.08901929194135016,20,1,2,0,Maluku & Papua,Sangat Rendah,2,3,1,-182972.72059233044,3.107339941678582,1
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,125670.0,0.0935468686687323,20,1,2,1,Maluku & Papua,Sangat Rendah,2,3,1,-179240.72059227896,3.115137508119332,1
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2020,MARET,128282.0,0.09671568710708228,20,1,2,0,Maluku & Papua,Sangat Rendah,2,3,1,-176628.72058882157,3.122514265534466,1
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,130288.0,0.09914932025690237,20,1,2,1,Maluku & Papua,Sangat Rendah,2,3,1,-174622.72058874514,3.1267310692397174,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2019,MARET,89184.0,0.04928289104942241,20,1,0,0,Maluku & Papua,Sangat Rendah,2,3,1,-215726.72059249127,3.0390550828008287,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,91693.0,0.05232675225226318,20,1,0,1,Maluku & Papua,Sangat Rendah,2,3,1,-213217.72059242212,3.044315411219845,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2020,MARET,94698.0,0.0559723492688182,20,1,0,0,Maluku & Papua,Sangat Rendah,2,3,1,-210212.7205889704,3.0525074871489117,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,97954.0,0.05992245372336167,20,1,0,1,Maluku & Papua,Sangat Rendah,2,3,1,-206956.72058891208,3.0593175431249477,1
MALUKU UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,98575.0,0.06067583666754824,20,1,1,0,Maluku & Papua,Sangat Rendah,2,3,1,-206335.72059230978,3.0587043439487545,1
MALUKU UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,101087.0,0.06372333740152036,20,1,1,1,Maluku & Papua,Sangat Rendah,2,3,1,-203823.72059224066,3.0639708961732204,1
MALUKU UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,104375.0,0.06771226352146476,20,1,1,0,Maluku & Papua,Sangat Rendah,2,3,1,-200535.72058879305,3.072750084416395,1
MALUKU UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,107190.0,0.07112735689970182,20,1,1,1,Maluku & Papua,Sangat Rendah,2,3,1,-197720.72058872832,3.0786452409912997,1
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2021,MARET,132670.0,0.10203910797518326,20,1,2,0,Maluku & Papua,Sangat Rendah,2,3,1,-172240.72058528443,3.133630668237025,1
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,134553.0,0.10432352034861855,20,1,2,1,Maluku & Papua,Sangat Rendah,2,3,1,-170357.7205852062,3.1375922959188323,1
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2022,MARET,136264.0,0.10639926627052393,20,1,2,0,Maluku & Papua,Sangat Rendah,2,3,1,-168646.7205817358,3.143099837097182,1
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,143872.0,0.11562911721959232,20,1,2,1,Maluku & Papua,Sangat Rendah,2,3,1,-161038.7205817404,3.158938560179177,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2021,MARET,102193.0,0.06506511121193961,20,1,0,0,Maluku & Papua,Sangat Rendah,2,3,1,-202717.72058547824,3.070069677695731,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,104581.0,0.06796217799248316,20,1,0,1,Maluku & Papua,Sangat Rendah,2,3,1,-200329.7205854073,3.0750789792949362,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2022,MARET,106751.0,0.07059477217748295,20,1,0,0,Maluku & Papua,Sangat Rendah,2,3,1,-198159.72058194352,3.081538762707119,1
MALUKU UTARA,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,111933.0,0.07688145561834422,20,1,0,1,Maluku & Papua,Sangat Rendah,2,3,1,-192977.72058191305,3.0923445017819766,1
MALUKU UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,110900.0,0.07562824373212082,20,1,1,0,Maluku & Papua,Sangat Rendah,2,3,1,-194010.72058528685,3.0882999112010836,1
MALUKU UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,112927.0,0.07808735359986024,20,1,1,1,Maluku & Papua,Sangat Rendah,2,3,1,-191983.72058521069,3.092560281544486,1
MALUKU UTARA,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,115255.0,0.08091162975777708,20,1,1,0,Maluku & Papua,Sangat Rendah,2,3,1,-189655.72058174922,3.099347852043696,1
